id,Details,NDVI,PLATFORM,Yield
21,Metribuzin_Trail_NoSpray,0.968186295,TAMU,105
22,Metribuzin_Trail_NoSpray,0.969164607,TAMU,101
23,Metribuzin_Trail_NoSpray,0.947436595,TAMU,86
24,Metribuzin_Trail_NoSpray,0.965540287,TAMU,91
25,Metribuzin_Trail_NoSpray,0.955176941,TAMU,86
26,Metribuzin_Trail_NoSpray,0.963993626,TAMU,84
27,Metribuzin_Trail_NoSpray,0.967193485,TAMU,95
28,Metribuzin_Trail_NoSpray,0.969319403,TAMU,89
29,Metribuzin_Trail_NoSpray,0.95249207,TAMU,91
30,Metribuzin_Trail_NoSpray,0.96884294,TAMU,87
31,Metribuzin_Trail_NoSpray,0.953406042,TAMU,82
32,Metribuzin_Trail_NoSpray,0.965359976,TAMU,105
33,Metribuzin_Trail_NoSpray,0.967574737,TAMU,101
34,Metribuzin_Trail_NoSpray,0.971058137,TAMU,102
35,Metribuzin_Trail_NoSpray,0.967904558,TAMU,96
36,Metribuzin_Trail_NoSpray,0.961963542,TAMU,95
1,Metribuzin_Trial_Spray,0.948247174,TAMU,102
2,Metribuzin_Trial_Spray,0.949624508,TAMU,94
3,Metribuzin_Trial_Spray,0.964398557,TAMU,110
4,Metribuzin_Trial_Spray,0.956155949,TAMU,105
5,Metribuzin_Trial_Spray,0.944537236,TAMU,75
6,Metribuzin_Trial_Spray,0.960416286,TAMU,92
7,Metribuzin_Trial_Spray,0.963229021,TAMU,91
8,Metribuzin_Trial_Spray,0.957123253,TAMU,102
9,Metribuzin_Trial_Spray,0.962757818,TAMU,106
10,Metribuzin_Trial_Spray,0.962495397,TAMU,104
11,Metribuzin_Trial_Spray,0.964571592,TAMU,104
12,Metribuzin_Trial_Spray,0.96640348,TAMU,104
13,Metribuzin_Trial_Spray,0.966490932,TAMU,109
14,Metribuzin_Trial_Spray,0.953215207,TAMU,102
15,Metribuzin_Trial_Spray,0.963688089,TAMU,111
16,Metribuzin_Trial_Spray,0.966849749,TAMU,118
17,Metribuzin_Trial_Spray,0.967400762,TAMU,61
18,Metribuzin_Trial_Spray,0.941029253,TAMU,80
19,Metribuzin_Trial_Spray,0.951844455,TAMU,86
20,Metribuzin_Trial_Spray,0.963297786,TAMU,91
21,Metribuzin_Trial_Spray,0.962817036,TAMU,97
22,Metribuzin_Trial_Spray,0.963743567,TAMU,99
23,Metribuzin_Trial_Spray,0.940453625,TAMU,90
24,Metribuzin_Trial_Spray,0.961941844,TAMU,106
25,Metribuzin_Trial_Spray,0.949160376,TAMU,80
26,Metribuzin_Trial_Spray,0.962909195,TAMU,85
27,Metribuzin_Trial_Spray,0.963580899,TAMU,85
28,Metribuzin_Trial_Spray,0.964890448,TAMU,87
29,Metribuzin_Trial_Spray,0.948291429,TAMU,79
30,Metribuzin_Trial_Spray,0.967396358,TAMU,71
31,Metribuzin_Trial_Spray,0.959960355,TAMU,79
32,Metribuzin_Trial_Spray,0.960165939,TAMU,88
33,Metribuzin_Trial_Spray,0.958427116,TAMU,91
34,Metribuzin_Trial_Spray,0.962747679,TAMU,94
35,Metribuzin_Trial_Spray,0.964782271,TAMU,97
36,Metribuzin_Trial_Spray,0.957792415,TAMU,90
1,HiRain_Hard_SP,0.519233543,WSU,74
2,HiRain_Hard_SP,0.521429199,WSU,30
3,HiRain_Hard_SP,0.588726213,WSU,94
4,HiRain_Hard_SP,0.580742053,WSU,87
5,HiRain_Hard_SP,0.615526615,WSU,89
6,HiRain_Hard_SP,0.537841929,WSU,86
7,HiRain_Hard_SP,0.556325016,WSU,78
8,HiRain_Hard_SP,0.544386474,WSU,92
9,HiRain_Hard_SP,0.619621391,WSU,113
10,HiRain_Hard_SP,0.617832813,WSU,88
11,HiRain_Hard_SP,0.544771684,WSU,71
12,HiRain_Hard_SP,0.636350989,WSU,103
13,HiRain_Hard_SP,0.636316112,WSU,106
14,HiRain_Hard_SP,0.659356192,WSU,106
15,HiRain_Hard_SP,0.669184107,WSU,124
16,HiRain_Hard_SP,0.655540421,WSU,117
17,HiRain_Hard_SP,0.605585103,WSU,111
18,HiRain_Hard_SP,0.616118641,WSU,120
19,HiRain_Hard_SP,0.619720501,WSU,117
20,HiRain_Hard_SP,0.610605923,WSU,127
21,HiRain_Hard_SP,0.636609085,WSU,117
22,HiRain_Hard_SP,0.631320869,WSU,102
23,HiRain_Hard_SP,0.58884623,WSU,119
24,HiRain_Hard_SP,0.632814812,WSU,109
25,HiRain_Hard_SP,0.639100968,WSU,107
26,HiRain_Hard_SP,0.625429334,WSU,98
27,HiRain_Hard_SP,0.586151498,WSU,108
28,HiRain_Hard_SP,0.630550872,WSU,96
29,HiRain_Hard_SP,0.634412627,WSU,107
30,HiRain_Hard_SP,0.673282103,WSU,105
31,HiRain_Hard_SP,0.653905816,WSU,100
32,HiRain_Hard_SP,0.654837125,WSU,92
33,HiRain_Hard_SP,0.713302497,WSU,103
34,HiRain_Hard_SP,0.70534898,WSU,104
35,HiRain_Hard_SP,0.682779237,WSU,101
36,HiRain_Hard_SP,0.709200331,WSU,108
37,HiRain_Hard_SP,0.687936536,WSU,94
38,HiRain_Hard_SP,0.719831621,WSU,107
39,HiRain_Hard_SP,0.695531397,WSU,101
40,HiRain_Hard_SP,0.703538322,WSU,100
41,HiRain_Hard_SP,0.790195331,WSU,92
42,HiRain_Hard_SP,0.700640619,WSU,98
43,HiRain_Hard_SP,0.725518702,WSU,129
44,HiRain_Hard_SP,0.728880855,WSU,121
45,HiRain_Hard_SP,0.725509766,WSU,127
46,HiRain_Hard_SP,0.69980935,WSU,123
47,HiRain_Hard_SP,0.731940503,WSU,133
48,HiRain_Hard_SP,0.696690905,WSU,124
49,HiRain_Hard_SP,0.633642224,WSU,105
50,HiRain_Hard_SP,0.716386092,WSU,121
51,HiRain_Hard_SP,0.733572777,WSU,127
52,HiRain_Hard_SP,0.6890456,WSU,115
53,HiRain_Hard_SP,0.677612362,WSU,115
54,HiRain_Hard_SP,0.712527904,WSU,122
55,HiRain_Hard_SP,0.649913115,WSU,109
56,HiRain_Hard_SP,0.660992155,WSU,117
57,HiRain_Hard_SP,0.703698117,WSU,108
58,HiRain_Hard_SP,0.720818415,WSU,109
59,HiRain_Hard_SP,0.72632943,WSU,110
60,HiRain_Hard_SP,0.708659358,WSU,107
61,HiRain_Hard_SP,0.635463662,WSU,93
62,HiRain_Hard_SP,0.712411704,WSU,111
63,HiRain_Hard_SP,0.731256732,WSU,108
64,HiRain_Hard_SP,0.715192631,WSU,111
65,HiRain_Hard_SP,0.700833936,WSU,114
66,HiRain_Hard_SP,0.714547899,WSU,116
67,HiRain_Hard_SP,0.726070511,WSU,105
68,HiRain_Hard_SP,0.65985735,WSU,100
69,HiRain_Hard_SP,0.640741398,WSU,107
70,HiRain_Hard_SP,0.6564638,WSU,111
71,HiRain_Hard_SP,0.464606119,WSU,81
72,HiRain_Hard_SP,0.507682504,WSU,78
73,HiRain_Hard_SP,0.454633683,WSU,83
74,HiRain_Hard_SP,0.596448382,WSU,90
75,HiRain_Hard_SP,0.612925251,WSU,107
76,HiRain_Hard_SP,0.616888734,WSU,109
77,HiRain_Hard_SP,0.684016154,WSU,136
78,HiRain_Hard_SP,0.694122011,WSU,103
79,HiRain_Hard_SP,0.661978756,WSU,118
80,HiRain_Hard_SP,0.658820417,WSU,106
81,HiRain_Hard_SP,0.663485554,WSU,108
82,HiRain_Hard_SP,0.706771038,WSU,126
83,HiRain_Hard_SP,0.71416695,WSU,117
84,HiRain_Hard_SP,0.712710352,WSU,115
85,HiRain_Hard_SP,0.679059298,WSU,107
86,HiRain_Hard_SP,0.61968774,WSU,106
87,HiRain_Hard_SP,0.641692653,WSU,97
88,HiRain_Hard_SP,0.657909141,WSU,103
89,HiRain_Hard_SP,0.639619092,WSU,98
90,HiRain_Hard_SP,0.6708568,WSU,95
91,HiRain_Hard_SP,0.690973967,WSU,83
92,HiRain_Hard_SP,0.492628288,WSU,87
93,HiRain_Hard_SP,0.455743959,WSU,81
94,HiRain_Hard_SP,0.564667719,WSU,96
95,HiRain_Hard_SP,0.477601915,WSU,84
96,HiRain_Hard_SP,0.387710234,WSU,70
97,HiRain_Hard_SP,0.325413453,WSU,54
98,HiRain_Hard_SP,0.372151095,WSU,70
99,HiRain_Hard_SP,0.424869292,WSU,74
100,HiRain_Hard_SP,0.396789271,WSU,67
101,HiRain_Hard_SP,0.395792335,WSU,73
102,HiRain_Hard_SP,0.391879745,WSU,72
103,HiRain_Hard_SP,0.392983313,WSU,77
104,HiRain_Hard_SP,0.460832772,WSU,75
105,HiRain_Hard_SP,0.440498099,WSU,72
106,HiRain_Hard_SP,0.412139322,WSU,70
107,HiRain_Hard_SP,0.490664897,WSU,89
108,HiRain_Hard_SP,0.491754736,WSU,88
109,HiRain_Hard_SP,0.478793193,WSU,87
110,HiRain_Hard_SP,0.505975776,WSU,94
111,HiRain_Hard_SP,0.455586514,WSU,78
112,HiRain_Hard_SP,0.555030823,WSU,110
113,HiRain_Hard_SP,0.656610915,WSU,97
114,HiRain_Hard_SP,0.578602855,WSU,89
115,HiRain_Hard_SP,0.647337678,WSU,84
116,HiRain_Hard_SP,0.593547265,WSU,81
117,HiRain_Hard_SP,0.529146062,WSU,76
118,HiRain_Hard_SP,0.478358572,WSU,76
119,HiRain_Hard_SP,0.561673661,WSU,71
120,HiRain_Hard_SP,0.414880812,WSU,56
121,HiRain_Hard_SP,0.471200187,WSU,77
122,HiRain_Hard_SP,0.400268658,WSU,74
123,HiRain_Hard_SP,0.464980492,WSU,63
124,HiRain_Hard_SP,0.434437774,WSU,63
125,HiRain_Hard_SP,0.496744682,WSU,79
126,HiRain_Hard_SP,0.570352307,WSU,88
127,HiRain_Hard_SP,0.705570663,WSU,102
128,HiRain_Hard_SP,0.635567311,WSU,100
129,HiRain_Hard_SP,0.620120633,WSU,96
130,HiRain_Hard_SP,0.551636227,WSU,97
131,HiRain_Hard_SP,0.653376638,WSU,99
132,HiRain_Hard_SP,0.604754592,WSU,118
133,HiRain_Hard_SP,0.662097508,WSU,118
134,HiRain_Hard_SP,0.791011574,WSU,118
135,HiRain_Hard_SP,0.77437784,WSU,115
136,HiRain_Hard_SP,0.749320157,WSU,120
137,HiRain_Hard_SP,0.744072687,WSU,116
138,HiRain_Hard_SP,0.71901613,WSU,112
139,HiRain_Hard_SP,0.71058146,WSU,102
140,HiRain_Hard_SP,0.710257456,WSU,107
141,HiRain_Hard_SP,0.784506801,WSU,97
142,HiRain_Hard_SP,0.7346867,WSU,105
143,HiRain_Hard_SP,0.700540278,WSU,114
144,HiRain_Hard_SP,0.712616196,WSU,119
145,HiRain_Hard_SP,0.695610504,WSU,124
146,HiRain_Hard_SP,0.697577464,WSU,117
147,HiRain_Hard_SP,0.728783142,WSU,125
148,HiRain_Hard_SP,0.718535057,WSU,120
149,HiRain_Hard_SP,0.690783379,WSU,110
150,HiRain_Hard_SP,0.679138021,WSU,98
151,HiRain_Hard_SP,0.694506615,WSU,103
152,HiRain_Hard_SP,0.585576728,WSU,93
153,HiRain_Hard_SP,0.599307901,WSU,102
154,HiRain_Hard_SP,0.624929634,WSU,93
155,HiRain_Hard_SP,0.682495795,WSU,119
156,HiRain_Hard_SP,0.759619704,WSU,119
157,HiRain_Hard_SP,0.744712341,WSU,111
158,HiRain_Hard_SP,0.727287467,WSU,116
159,HiRain_Hard_SP,0.762449214,WSU,116
160,HiRain_Hard_SP,0.65148313,WSU,119
161,HiRain_Hard_SP,0.637973326,WSU,80
162,HiRain_Hard_SP,0.763885929,WSU,123
163,HiRain_Hard_SP,0.746957043,WSU,121
164,HiRain_Hard_SP,0.66916741,WSU,129
165,HiRain_Hard_SP,0.744604716,WSU,124
166,HiRain_Hard_SP,0.687336751,WSU,127
167,HiRain_Hard_SP,0.734559477,WSU,112
168,HiRain_Hard_SP,0.761516058,WSU,124
169,HiRain_Hard_SP,0.741820321,WSU,93
170,HiRain_Hard_SP,0.728345318,WSU,118
171,HiRain_Hard_SP,0.75216525,WSU,126
172,HiRain_Hard_SP,0.716168276,WSU,128
173,HiRain_Hard_SP,0.661842501,WSU,123
174,HiRain_Hard_SP,0.691060015,WSU,130
175,HiRain_Hard_SP,0.760016028,WSU,129
176,HiRain_Hard_SP,0.709470444,WSU,120
177,HiRain_Hard_SP,0.683051855,WSU,128
178,HiRain_Hard_SP,0.682088811,WSU,135
179,HiRain_Hard_SP,0.755470708,WSU,129
180,HiRain_Hard_SP,0.730272541,WSU,113
181,HiRain_Hard_SP,0.696686081,WSU,111
182,HiRain_Hard_SP,0.690048297,WSU,131
183,HiRain_Hard_SP,0.682667034,WSU,107
184,HiRain_Hard_SP,0.699560837,WSU,109
185,HiRain_Hard_SP,0.688264097,WSU,110
186,HiRain_Hard_SP,0.663500382,WSU,119
187,HiRain_Hard_SP,0.646229981,WSU,117
188,HiRain_Hard_SP,0.644106888,WSU,124
189,HiRain_Hard_SP,0.726338543,WSU,123
190,HiRain_Hard_SP,0.74432309,WSU,93
191,HiRain_Hard_SP,0.797291726,WSU,96
192,HiRain_Hard_SP,0.737025207,WSU,119
193,HiRain_Hard_SP,0.735650678,WSU,118
194,HiRain_Hard_SP,0.73017282,WSU,118
195,HiRain_Hard_SP,0.746246086,WSU,103
196,HiRain_Hard_SP,0.728604314,WSU,123
197,HiRain_Hard_SP,0.601824389,WSU,103
198,HiRain_Hard_SP,0.626182999,WSU,93
199,HiRain_Hard_SP,0.626513305,WSU,107
200,HiRain_Hard_SP,0.641092117,WSU,100
201,HiRain_Hard_SP,0.720430935,WSU,113
202,HiRain_Hard_SP,0.638084697,WSU,111
203,HiRain_Hard_SP,0.645076904,WSU,105
204,HiRain_Hard_SP,0.711151793,WSU,115
205,HiRain_Hard_SP,0.713088744,WSU,103
206,HiRain_Hard_SP,0.667694817,WSU,108
207,HiRain_Hard_SP,0.662629772,WSU,100
208,HiRain_Hard_SP,0.686782766,WSU,100
209,HiRain_Hard_SP,0.668799077,WSU,96
210,HiRain_Hard_SP,0.671520609,WSU,84
211,HiRain_Hard_SP,0.573608078,WSU,71
212,HiRain_Hard_SP,0.679685598,WSU,91
213,HiRain_Hard_SP,0.666118084,WSU,94
214,HiRain_Hard_SP,0.672369003,WSU,102
215,HiRain_Hard_SP,0.701846057,WSU,99
216,HiRain_Hard_SP,0.731770421,WSU,101
217,HiRain_Hard_SP,0.741703286,WSU,103
218,HiRain_Hard_SP,0.683501264,WSU,115
219,HiRain_Hard_SP,0.707973867,WSU,109
220,HiRain_Hard_SP,0.661473957,WSU,110
221,HiRain_Hard_SP,0.625045806,WSU,90
222,HiRain_Hard_SP,0.499434185,WSU,75
223,HiRain_Hard_SP,0.566636002,WSU,84
224,HiRain_Hard_SP,0.580337662,WSU,84
225,HiRain_Hard_SP,0.614872796,WSU,92
226,HiRain_Hard_SP,0.625105831,WSU,92
227,HiRain_Hard_SP,0.5491782,WSU,91
228,HiRain_Hard_SP,0.60899562,WSU,101
229,HiRain_Hard_SP,0.586696438,WSU,101
230,HiRain_Hard_SP,0.599536593,WSU,99
231,HiRain_Hard_SP,0.701867531,WSU,104
232,HiRain_Hard_SP,0.689290392,WSU,119
233,HiRain_Hard_SP,0.670025824,WSU,109
234,HiRain_Hard_SP,0.669557904,WSU,104
235,HiRain_Hard_SP,0.641576501,WSU,97
236,HiRain_Hard_SP,0.601289381,WSU,102
237,HiRain_Hard_SP,0.612527967,WSU,99
238,HiRain_Hard_SP,0.619763291,WSU,95
239,HiRain_Hard_SP,0.760332195,WSU,97
1,HiRain_SWW_SP,0.514868603,WSU,62
2,HiRain_SWW_SP,0.546439817,WSU,68
3,HiRain_SWW_SP,0.669838607,WSU,90
4,HiRain_SWW_SP,0.603448059,WSU,77
5,HiRain_SWW_SP,0.55824998,WSU,68
6,HiRain_SWW_SP,0.542933202,WSU,69
7,HiRain_SWW_SP,0.573265865,WSU,67
8,HiRain_SWW_SP,0.601164667,WSU,72
9,HiRain_SWW_SP,0.575344422,WSU,75
10,HiRain_SWW_SP,0.622055467,WSU,83
11,HiRain_SWW_SP,0.617928176,WSU,87
12,HiRain_SWW_SP,0.630918044,WSU,86
13,HiRain_SWW_SP,0.55391397,WSU,72
14,HiRain_SWW_SP,0.6701414,WSU,60
15,HiRain_SWW_SP,0.62063522,WSU,57
16,HiRain_SWW_SP,0.650043605,WSU,82
17,HiRain_SWW_SP,0.687106049,WSU,103
18,HiRain_SWW_SP,0.646773984,WSU,90
19,HiRain_SWW_SP,0.637413687,WSU,90
20,HiRain_SWW_SP,0.589186146,WSU,83
21,HiRain_SWW_SP,0.649251883,WSU,95
22,HiRain_SWW_SP,0.54692701,WSU,83
23,HiRain_SWW_SP,0.631216898,WSU,94
24,HiRain_SWW_SP,0.56229224,WSU,73
25,HiRain_SWW_SP,0.624268193,WSU,80
26,HiRain_SWW_SP,0.61640117,WSU,83
27,HiRain_SWW_SP,0.554748922,WSU,79
28,HiRain_SWW_SP,0.611600508,WSU,86
29,HiRain_SWW_SP,0.686511923,WSU,104
30,HiRain_SWW_SP,0.599734057,WSU,91
31,HiRain_SWW_SP,0.65978231,WSU,95
32,HiRain_SWW_SP,0.655175775,WSU,87
33,HiRain_SWW_SP,0.628170549,WSU,89
34,HiRain_SWW_SP,0.62938495,WSU,85
35,HiRain_SWW_SP,0.629424501,WSU,89
36,HiRain_SWW_SP,0.633396148,WSU,87
37,HiRain_SWW_SP,0.594827435,WSU,65
38,HiRain_SWW_SP,0.644303284,WSU,81
39,HiRain_SWW_SP,0.676424701,WSU,94
40,HiRain_SWW_SP,0.746563568,WSU,100
41,HiRain_SWW_SP,0.704793056,WSU,105
42,HiRain_SWW_SP,0.704759959,WSU,68
43,HiRain_SWW_SP,0.665867124,WSU,67
44,HiRain_SWW_SP,0.703443875,WSU,109
45,HiRain_SWW_SP,0.632160355,WSU,90
46,HiRain_SWW_SP,0.683306165,WSU,105
47,HiRain_SWW_SP,0.612512654,WSU,95
48,HiRain_SWW_SP,0.642936932,WSU,93
49,HiRain_SWW_SP,0.675229356,WSU,103
50,HiRain_SWW_SP,0.665032048,WSU,96
51,HiRain_SWW_SP,0.502733959,WSU,90
52,HiRain_SWW_SP,0.63834007,WSU,92
53,HiRain_SWW_SP,0.554954521,WSU,74
54,HiRain_SWW_SP,0.604654862,WSU,84
55,HiRain_SWW_SP,0.646563269,WSU,89
56,HiRain_SWW_SP,0.65009637,WSU,87
57,HiRain_SWW_SP,0.610458858,WSU,83
58,HiRain_SWW_SP,0.630737524,WSU,94
59,HiRain_SWW_SP,0.605317338,WSU,88
60,HiRain_SWW_SP,0.652087114,WSU,93
61,HiRain_SWW_SP,0.578535384,WSU,77
62,HiRain_SWW_SP,0.697457863,WSU,99
63,HiRain_SWW_SP,0.666831818,WSU,98
64,HiRain_SWW_SP,0.666756716,WSU,103
65,HiRain_SWW_SP,0.611916133,WSU,90
66,HiRain_SWW_SP,0.66435186,WSU,102
67,HiRain_SWW_SP,0.538488046,WSU,59
68,HiRain_SWW_SP,0.596663696,WSU,63
69,HiRain_SWW_SP,0.693762558,WSU,105
70,HiRain_SWW_SP,0.697688449,WSU,80
71,HiRain_SWW_SP,0.657339155,WSU,92
72,HiRain_SWW_SP,0.632231583,WSU,73
73,HiRain_SWW_SP,0.577783372,WSU,76
74,HiRain_SWW_SP,0.533681014,WSU,61
75,HiRain_SWW_SP,0.538755139,WSU,71
76,HiRain_SWW_SP,0.52694688,WSU,41
77,HiRain_SWW_SP,0.643538928,WSU,89
78,HiRain_SWW_SP,0.570818261,WSU,86
79,HiRain_SWW_SP,0.556250644,WSU,88
80,HiRain_SWW_SP,0.599188846,WSU,91
81,HiRain_SWW_SP,0.691166685,WSU,108
82,HiRain_SWW_SP,0.570731218,WSU,75
83,HiRain_SWW_SP,0.5557195,WSU,61
84,HiRain_SWW_SP,0.567097326,WSU,62
85,HiRain_SWW_SP,0.6758051,WSU,89
86,HiRain_SWW_SP,0.560780693,WSU,93
87,HiRain_SWW_SP,0.565131576,WSU,101
88,HiRain_SWW_SP,0.547536511,WSU,95
89,HiRain_SWW_SP,0.548943471,WSU,79
90,HiRain_SWW_SP,0.57855872,WSU,89
91,HiRain_SWW_SP,0.690244962,WSU,104
92,HiRain_SWW_SP,0.66737337,WSU,92
93,HiRain_SWW_SP,0.527471943,WSU,85
94,HiRain_SWW_SP,0.612218758,WSU,86
95,HiRain_SWW_SP,0.521227809,WSU,102
96,HiRain_SWW_SP,0.515952634,WSU,88
97,HiRain_SWW_SP,0.551540961,WSU,94
98,HiRain_SWW_SP,0.60969753,WSU,89
99,HiRain_SWW_SP,0.556615737,WSU,68
100,HiRain_SWW_SP,0.590113107,WSU,83
101,HiRain_SWW_SP,0.610550374,WSU,98
102,HiRain_SWW_SP,0.54387124,WSU,85
103,HiRain_SWW_SP,0.555194884,WSU,86
104,HiRain_SWW_SP,0.532036426,WSU,80
105,HiRain_SWW_SP,0.408139784,WSU,67
106,HiRain_SWW_SP,0.390155662,WSU,56
107,HiRain_SWW_SP,0.492688488,WSU,40
108,HiRain_SWW_SP,0.45690712,WSU,65
109,HiRain_SWW_SP,0.492468541,WSU,72
110,HiRain_SWW_SP,0.543015385,WSU,77
111,HiRain_SWW_SP,0.514547144,WSU,91
112,HiRain_SWW_SP,0.67594041,WSU,84
113,HiRain_SWW_SP,0.65497139,WSU,96
114,HiRain_SWW_SP,0.651321034,WSU,87
115,HiRain_SWW_SP,0.590897449,WSU,95
116,HiRain_SWW_SP,0.536268096,WSU,91
117,HiRain_SWW_SP,0.460014672,WSU,83
118,HiRain_SWW_SP,0.460869022,WSU,80
119,HiRain_SWW_SP,0.513314443,WSU,73
120,HiRain_SWW_SP,0.536261862,WSU,80
121,HiRain_SWW_SP,0.540595037,WSU,78
122,HiRain_SWW_SP,0.573696521,WSU,100
123,HiRain_SWW_SP,0.544710763,WSU,75
124,HiRain_SWW_SP,0.649729741,WSU,92
125,HiRain_SWW_SP,0.537431384,WSU,74
126,HiRain_SWW_SP,0.616042487,WSU,78
127,HiRain_SWW_SP,0.646247443,WSU,101
128,HiRain_SWW_SP,0.587386139,WSU,91
129,HiRain_SWW_SP,0.622798154,WSU,104
130,HiRain_SWW_SP,0.63083533,WSU,91
131,HiRain_SWW_SP,0.612899005,WSU,106
132,HiRain_SWW_SP,0.634680937,WSU,88
133,HiRain_SWW_SP,0.622981009,WSU,93
134,HiRain_SWW_SP,0.551258955,WSU,80
135,HiRain_SWW_SP,0.575696975,WSU,86
136,HiRain_SWW_SP,0.563151403,WSU,94
137,HiRain_SWW_SP,0.588673078,WSU,100
138,HiRain_SWW_SP,0.612308508,WSU,95
139,HiRain_SWW_SP,0.458859283,WSU,79
140,HiRain_SWW_SP,0.436645457,WSU,79
141,HiRain_SWW_SP,0.612855878,WSU,94
142,HiRain_SWW_SP,0.581815693,WSU,92
143,HiRain_SWW_SP,0.599484074,WSU,106
144,HiRain_SWW_SP,0.600058857,WSU,94
145,HiRain_SWW_SP,0.644878565,WSU,99
146,HiRain_SWW_SP,0.671676004,WSU,101
147,HiRain_SWW_SP,0.639750853,WSU,91
148,HiRain_SWW_SP,0.638387121,WSU,92
149,HiRain_SWW_SP,0.623893308,WSU,90
150,HiRain_SWW_SP,0.674698026,WSU,102
151,HiRain_SWW_SP,0.724175862,WSU,110
152,HiRain_SWW_SP,0.628612993,WSU,106
153,HiRain_SWW_SP,0.670968771,WSU,98
154,HiRain_SWW_SP,0.66270688,WSU,106
155,HiRain_SWW_SP,0.690605787,WSU,117
156,HiRain_SWW_SP,0.694086971,WSU,111
157,HiRain_SWW_SP,0.728106778,WSU,112
158,HiRain_SWW_SP,0.651612145,WSU,109
159,HiRain_SWW_SP,0.65666735,WSU,111
160,HiRain_SWW_SP,0.599596597,WSU,83
161,HiRain_SWW_SP,0.70772543,WSU,112
162,HiRain_SWW_SP,0.594053196,WSU,93
163,HiRain_SWW_SP,0.556437028,WSU,91
164,HiRain_SWW_SP,0.635262116,WSU,92
165,HiRain_SWW_SP,0.60696855,WSU,88
166,HiRain_SWW_SP,0.535175601,WSU,79
167,HiRain_SWW_SP,0.558416265,WSU,74
168,HiRain_SWW_SP,0.487122462,WSU,77
169,HiRain_SWW_SP,0.684688927,WSU,115
170,HiRain_SWW_SP,0.66214925,WSU,99
171,HiRain_SWW_SP,0.534938655,WSU,106
172,HiRain_SWW_SP,0.666765488,WSU,109
173,HiRain_SWW_SP,0.676653241,WSU,103
174,HiRain_SWW_SP,0.648252901,WSU,113
175,HiRain_SWW_SP,0.625280001,WSU,92
176,HiRain_SWW_SP,0.682425393,WSU,118
177,HiRain_SWW_SP,0.624065233,WSU,100
178,HiRain_SWW_SP,0.665419381,WSU,120
179,HiRain_SWW_SP,0.698052269,WSU,118
180,HiRain_SWW_SP,0.728351606,WSU,122
181,HiRain_SWW_SP,0.687214334,WSU,117
182,HiRain_SWW_SP,0.693353974,WSU,127
183,HiRain_SWW_SP,0.748619558,WSU,133
184,HiRain_SWW_SP,0.719192599,WSU,129
185,HiRain_SWW_SP,0.741520294,WSU,136
186,HiRain_SWW_SP,0.731697511,WSU,127
187,HiRain_SWW_SP,0.715256924,WSU,125
188,HiRain_SWW_SP,0.734391115,WSU,111
189,HiRain_SWW_SP,0.726977787,WSU,115
190,HiRain_SWW_SP,0.707016947,WSU,111
191,HiRain_SWW_SP,0.704208144,WSU,113
192,HiRain_SWW_SP,0.713069826,WSU,109
193,HiRain_SWW_SP,0.656602716,WSU,124
194,HiRain_SWW_SP,0.732434124,WSU,111
195,HiRain_SWW_SP,0.680045864,WSU,108
196,HiRain_SWW_SP,0.605977749,WSU,103
197,HiRain_SWW_SP,0.629901699,WSU,110
198,HiRain_SWW_SP,0.683745633,WSU,106
199,HiRain_SWW_SP,0.707825019,WSU,109
200,HiRain_SWW_SP,0.685701102,WSU,103
201,HiRain_SWW_SP,0.757792813,WSU,121
202,HiRain_SWW_SP,0.740918472,WSU,114
203,HiRain_SWW_SP,0.686269929,WSU,108
204,HiRain_SWW_SP,0.703741498,WSU,114
205,HiRain_SWW_SP,0.733516107,WSU,116
206,HiRain_SWW_SP,0.749821877,WSU,117
207,HiRain_SWW_SP,0.770299568,WSU,128
208,HiRain_SWW_SP,0.715302822,WSU,129
209,HiRain_SWW_SP,0.773253584,WSU,128
210,HiRain_SWW_SP,0.642403816,WSU,96
211,HiRain_SWW_SP,0.718324473,WSU,116
212,HiRain_SWW_SP,0.692836073,WSU,99
213,HiRain_SWW_SP,0.614002245,WSU,86
214,HiRain_SWW_SP,0.659221868,WSU,100
215,HiRain_SWW_SP,0.704105217,WSU,111
216,HiRain_SWW_SP,0.645036702,WSU,97
217,HiRain_SWW_SP,0.644235703,WSU,102
218,HiRain_SWW_SP,0.615823551,WSU,84
219,HiRain_SWW_SP,0.614898515,WSU,85
220,HiRain_SWW_SP,0.568271925,WSU,91
221,HiRain_SWW_SP,0.627309411,WSU,94
222,HiRain_SWW_SP,0.558669598,WSU,74
223,HiRain_SWW_SP,0.530909399,WSU,82
224,HiRain_SWW_SP,0.545708405,WSU,78
225,HiRain_SWW_SP,0.594611455,WSU,92
226,HiRain_SWW_SP,0.616076228,WSU,88
227,HiRain_SWW_SP,0.563679426,WSU,94
228,HiRain_SWW_SP,0.581395403,WSU,90
229,HiRain_SWW_SP,0.579737079,WSU,76
230,HiRain_SWW_SP,0.614044076,WSU,95
231,HiRain_SWW_SP,0.490488892,WSU,93
232,HiRain_SWW_SP,0.719175796,WSU,97
233,HiRain_SWW_SP,0.684649992,WSU,98
234,HiRain_SWW_SP,0.732417616,WSU,96
235,HiRain_SWW_SP,0.737551094,WSU,104
236,HiRain_SWW_SP,0.68430875,WSU,108
237,HiRain_SWW_SP,0.6520107,WSU,93
